question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,confidence,evidence_origin,retrieved_by,content_sha256,status,notes
Q028,Q028-E0076,,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Genetic testing methodologies in HBOC HBOC linked to pathogenic variants in high and moderate penetrance cancer genes constitutes 5 and 15% of the bur - den of breast and ovarian cancer, respectively. BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/CHEK2 (in BC) and BRIP1, RAD51C, RAD51D, MLH1, MSH2, and MSH6 (in OvC) [7 ].",3,Q028-C04;Q028-C10;Q028-C01,high,document_only,document_claim_search;gold_document_verification,4c49d6f9ea5cf81a9de6b63e7dfa848a71d8a2947531b878dcab1ddf8b9c66d7,provisional_machine_judgment,document_only_evidence
Q028,Q028-E0077,,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Genetic testing methodologies in HBOC HBOC linked to pathogenic variants in high and moderate penetrance cancer genes constitutes 5 and 15% of the bur - den of breast and ovarian cancer, respectively. BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/CHEK2 (in BC) and BRIP1, RAD51C, RAD51D, MLH1, MSH2, and MSH6 (in OvC) [7 ].",3,Q028-C04;Q028-C10;Q028-C01,high,document_only,document_claim_search,b987eda5300ca193312053231a466cf0e7f4bf632e060fb2a82451719cb2823d,provisional_machine_judgment,document_only_evidence
Q029,Q029-E0008,p072_c00,mama_es_esmo_guia-para-pacientes_v1,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Inhibe la CDK4/6 para reducir la proliferación de las células tumorales PANCITOPENIA Niveles bajos de glóbulos rojos, glóbulos blancos y plaquetas en la sangre PARESTESIA Sensación de pinchazo, hormigueo o entumecimiento que generalmente se siente en los brazos, las piernas, las manos o los pies PERTUZUMAB Tipo de terapia dirigida que se usa para tratar el cáncer de mama HER2-positivo PLATINO Metal que es un componente importante de ciertos medicamentos contra el cáncer, como el carboplatino POLI ADP-RIBOSA POLIMERASA (PARP) Enzima que interviene en muchas funciones celulares, como la reparaci",3,Q029-C01,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,19f8de8d5bd5c3ab26e35d2dcdf47b4a3bc1746d69a6484f6add19f53ca7ad2a,provisional_machine_judgment,
Q030,Q030-E0003,p028_c00,general_es_gepac_guia-toxicidad-quimioterapia_v1,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Cardiotoxicidad crónica: La que aparece entre la última dosis de quimioterapia hasta 2 años y medio después. Las manifestaciones clínicas son similar a los de la insufi ciencia cardíaca congestiva de otra causa (sensación de falta de aire o disnea, cardiomegalia, edema periférico o hinchazón de las extremidades,",3,Q030-C02,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,e68e91a4c3c904a9c12016d1969b568e7ec163c5e857bf87457073cabc669029,provisional_machine_judgment,
Q030,Q030-E0004,p028_c01,general_es_gepac_guia-toxicidad-quimioterapia_v1,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"manifestaciones clínicas son similar a los de la insufi ciencia cardíaca congestiva de otra causa (sensación de falta de aire o disnea, cardiomegalia, edema periférico o hinchazón de las extremidades, derrame pleural o presencia de líquido en pleura, taquipnea o aumento del número de respiraciones por minuto, etc...",3,Q030-C02,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,9baadb2834e062e6c964631705b8221f5de9e0b1d960d8f831c609250dccb28c,provisional_machine_judgment,
Q030,Q030-E0007,p040_c00,general_es_gepac_guia-toxicidad-quimioterapia_v1,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia anemia dependerán de su grado (cansancio o astenia, palidez de las mucosas, fatiga o disnea...",3,Q030-C03,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,1cd8028661e00c0785c890120664000f4b3759aec4a6546c26b08bd49c59be0f,provisional_machine_judgment,
Q030,Q030-E0033,p069_c00,mama_es_esmo_guia-para-pacientes_v1,69,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"GLOSARIO CAPECITABINA Medicamento de quimioterapia que se administra por vía oral CARBOPLATINO Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo o en el pecho CICLOFOSFAMIDA Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo o en el pecho, o por vía oral CIRUGÍA DE CONSERVACIÓN DE LA MAMA Cirugía para extirpar un tumor y el tejido mamario circundante, conservando la mayor parte posible de la mama CISPLATINO Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo",3,Q030-C01,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,6e17c9113e96b35dfc9d54ec4c2697f4020061b8aa740c6d6067ce72c035b065,provisional_machine_judgment,
Q030,Q030-E0043,p057_c01,prostata_es_esmo_guia-para-pacientes_2022,57,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,ados por las metástasis óseas DISECCIÓN DE GANGLIOS PÉLVICOS Procedimiento para extirpar ganglios linfáticos pélvicos para ver si contienen células cancerosas DISGEUSIA Cambio en el sentido del gusto DISNEA Falta de aliento DISPEPSIA Término médico para la indigestión DOCETAX,3,Q030-C01,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,5ae9322a536064df5d4d9deed8e0de19b4b27ba50e4a1f58896a7eb19ab5cb43,provisional_machine_judgment,
Q030,Q030-E0048,,general_es_gepac_guia-toxicidad-quimioterapia_v1,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"T oxicidad por quimioterapia38 anemia dependerán de su grado (cansancio o astenia, palidez de las muco- sas, fatiga o disnea...",2,Q030-C03,medium,document_only,document_claim_search;gold_document_verification,c0a8527e210d16e0b78d7e3f3a080f3a6768ebbd0c3f66a7d431f2665bf35c40,provisional_machine_judgment,grade_2_vs_3_ambiguous;document_only_evidence
Q031,Q031-E0014,p072_c00,mama_es_esmo_guia-para-pacientes_v1,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Inhibe la CDK4/6 para reducir la proliferación de las células tumorales PANCITOPENIA Niveles bajos de glóbulos rojos, glóbulos blancos y plaquetas en la sangre PARESTESIA Sensación de pinchazo, hormigueo o entumecimiento que generalmente se siente en los brazos, las piernas, las manos o los pies PERTUZUMAB Tipo de terapia dirigida que se usa para tratar el cáncer de mama HER2-positivo PLATINO Metal que es un componente importante de ciertos medicamentos contra el cáncer, como el carboplatino POLI ADP-RIBOSA POLIMERASA (PARP) Enzima que interviene en muchas funciones celulares, como la reparaci",3,Q031-C01;Q031-C02,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,19f8de8d5bd5c3ab26e35d2dcdf47b4a3bc1746d69a6484f6add19f53ca7ad2a,provisional_machine_judgment,
Q031,Q031-E0026,,mama_es_esmo_guia-para-pacientes_v1,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Puede indicar disfunción renal PRURITO Picazón severa en la piel QUIMIOTERAPIA Tipo de tratamiento del cáncer con un medicamento que mata las células cancerosas al dañarlas, de manera que no se puedan reproducir y diseminar QUINASAS DEPENDIENTES DE LA CICLINA 4/6 (CDK4/6) Enzimas que impulsan la proliferación celular RADIACIÓN IONIZANTE Tipo de partícula u onda electromagnética que tiene suficiente energía para ionizar o eliminar electrones de un átomo (por ejemplo, rayos X ) RADIOEMBOLIZACIÓN Tipo de radioterapia interna que se usa para tratar las metástasis hepáticas.",3,Q031-C02,high,document_only,document_exact_claim,33247a61483d6bd1343474d9369764000b7214c9529586f7d2f0cc781e965081,provisional_machine_judgment,document_only_evidence
