question_id,evidence_id,relevance_grade,covered_claim_ids,coverage_type,direct_or_inferred,confidence,decision,rationale,contradiction,outdated,wrong_scope,needs_human_review,review_reason,annotator_type,annotator_version
Q014,Q014-E0027,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0028,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0029,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0030,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0031,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0032,3,Q014-C01,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0033,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0034,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0035,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0036,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0037,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0038,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0039,3,Q014-C02,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0040,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0041,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q014,Q014-E0042,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0001,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0002,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0003,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3750; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0004,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0005,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0006,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0007,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0008,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0009,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0010,2,Q015-C08,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0011,2,Q015-C08,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0012,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3846; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0013,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0014,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0015,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0016,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0017,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0018,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0019,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0020,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0021,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0022,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4615; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0023,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0024,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0025,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0026,2,Q015-C08,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0027,3,Q015-C08;Q015-C09,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0028,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0029,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0030,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0031,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0032,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0033,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0034,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0035,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0036,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0037,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0038,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3846; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0039,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0040,2,Q015-C08,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0041,2,Q015-C08,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0042,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0043,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0044,3,Q015-C07,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0045,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0046,3,Q015-C01,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0047,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0048,3,Q015-C02;Q015-C03,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0049,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q015,Q015-E0050,3,Q015-C04;Q015-C05;Q015-C06,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
